timestep,time,price [EUR/kWh],grid supply [kW],fixed load [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_Tesla Model 3_0 [kW],CS_Tesla Model 3_1 [kW],CS_Tesla Model 3_2 [kW],CS_Tesla Model 3_3 [kW],CS_Tesla Model 3_4 [kW],CS_Tesla Model 3_5 [kW],CS_Tesla Model 3_6 [kW],CS_Tesla Model 3_7 [kW],CS_Tesla Model 3_8 [kW],CS_Tesla Model 3_9 [kW]
428,2024-06-21 11:00:00,0.18994,-9.052,0,9.052,31.205,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2024-06-21 11:15:00,0.18994,-9.052,0,9.052,33.355,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2024-06-21 11:30:00,0.18994,-20.76,0,20.76,35.505,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2024-06-21 11:45:00,0.18994,-8.648,0,8.648,40.436,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2024-06-21 12:00:00,0.18854,-21.175,0,21.175,42.49,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2024-06-21 12:15:00,0.18854,-8.184,0,8.184,47.519,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2024-06-21 12:30:00,0.18854,-21.558,0,21.558,49.462,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2024-06-21 12:45:00,0.18854,-7.649,0,7.649,54.582,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2024-06-21 13:00:00,0.18268,-21.912,0,21.912,56.399,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2024-06-21 13:15:00,0.18268,-22.081,0,22.081,61.603,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2024-06-21 13:30:00,0.18268,-6.345,0,6.345,66.848,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2024-06-21 13:45:00,0.18268,-6.345,0,6.345,68.354,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2024-06-21 14:00:00,0.17822,-22.546,0,22.546,69.861,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2024-06-21 14:15:00,0.17822,-22.673,0,22.673,75.216,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2024-06-21 14:30:00,0.17822,-22.783,0,22.783,80.601,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2024-06-21 14:45:00,0.17822,-3.465,0,3.465,86.012,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2024-06-21 15:00:00,0.18203000000000003,-22.947,0,22.947,86.835,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2024-06-21 15:15:00,0.18203000000000003,-2.166,0,2.166,92.285,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2024-06-21 15:30:00,0.18203000000000003,-2.166,0,2.166,92.799,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2024-06-21 15:45:00,0.18203000000000003,-2.166,0,2.166,93.313,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2024-06-21 16:00:00,0.18885000000000002,-2.166,0,2.166,93.828,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2024-06-21 16:15:00,0.18885000000000002,-2.166,0,2.166,94.342,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2024-06-21 16:30:00,0.18885000000000002,-2.166,0,2.166,94.856,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2024-06-21 16:45:00,0.18885000000000002,-2.166,0,2.166,95.371,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2024-06-21 17:00:00,0.20065,-2.166,0,2.166,95.885,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2024-06-21 17:15:00,0.20065,-2.166,0,2.166,96.4,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2024-06-21 17:30:00,0.20065,-2.166,0,2.166,96.914,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2024-06-21 17:45:00,0.20065,-2.166,0,2.166,97.428,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2024-06-21 18:00:00,0.21000000000000002,-2.166,0,2.166,97.943,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2024-06-21 18:15:00,0.21000000000000002,-2.166,0,2.166,98.457,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2024-06-21 18:30:00,0.21000000000000002,-2.166,0,2.166,98.971,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2024-06-21 18:45:00,0.21000000000000002,-2.166,0,2.166,99.486,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2024-06-21 19:00:00,0.21693,-23.057,0,-7.308,100.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
461,2024-06-21 19:15:00,0.21693,-23.057,0,-7.308,98.077,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
462,2024-06-21 19:30:00,0.21693,-23.057,0,-7.308,96.154,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
463,2024-06-21 19:45:00,0.21693,-23.057,0,-7.308,94.231,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
464,2024-06-21 20:00:00,0.2144,-23.057,0,-7.308,92.308,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
465,2024-06-21 20:15:00,0.2144,-23.057,0,-7.308,90.385,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
466,2024-06-21 20:30:00,0.2144,-23.057,0,-7.308,88.462,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
467,2024-06-21 20:45:00,0.2144,-23.057,0,-7.308,86.538,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
468,2024-06-21 21:00:00,0.20526,-23.057,0,-7.308,84.615,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
469,2024-06-21 21:15:00,0.20526,-23.057,0,-7.308,82.692,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
470,2024-06-21 21:30:00,0.20526,-23.057,0,-7.308,80.769,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
471,2024-06-21 21:45:00,0.20526,-23.057,0,-7.308,78.846,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
472,2024-06-21 22:00:00,0.19599,-23.057,0,-7.308,76.923,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
473,2024-06-21 22:15:00,0.19599,-23.057,0,-7.308,75.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
474,2024-06-21 22:30:00,0.19599,-23.057,0,-7.308,73.077,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
475,2024-06-21 22:45:00,0.19599,-23.057,0,-7.308,71.154,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
476,2024-06-21 23:00:00,0.18214000000000002,-23.057,0,-7.308,69.231,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
477,2024-06-21 23:15:00,0.18214000000000002,-23.057,0,-7.308,67.308,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
478,2024-06-21 23:30:00,0.18214000000000002,-23.057,0,-7.308,65.385,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
479,2024-06-21 23:45:00,0.18214000000000002,-23.057,0,-7.308,63.462,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
480,2024-06-22 00:00:00,0.18007,-23.057,0,-7.308,61.538,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
481,2024-06-22 00:15:00,0.18007,-23.057,0,-7.308,59.615,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
482,2024-06-22 00:30:00,0.18007,-23.057,0,-7.308,57.692,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
483,2024-06-22 00:45:00,0.18007,-23.057,0,-7.308,55.769,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
484,2024-06-22 01:00:00,0.17025,-23.057,0,-7.308,53.846,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
485,2024-06-22 01:15:00,0.17025,-23.057,0,-7.308,51.923,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
486,2024-06-22 01:30:00,0.17025,-23.057,0,-7.308,50.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
487,2024-06-22 01:45:00,0.17025,-23.057,0,-7.308,48.077,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
488,2024-06-22 02:00:00,0.16243000000000002,-23.057,0,-7.308,46.154,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
489,2024-06-22 02:15:00,0.16243000000000002,-23.057,0,-7.308,44.231,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
490,2024-06-22 02:30:00,0.16243000000000002,-23.057,0,-7.308,42.308,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
491,2024-06-22 02:45:00,0.16243000000000002,-23.057,0,-7.308,40.385,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
492,2024-06-22 03:00:00,0.15050000000000002,-23.057,0,-7.308,38.462,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
493,2024-06-22 03:15:00,0.15050000000000002,-23.057,0,-7.308,36.538,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
494,2024-06-22 03:30:00,0.15050000000000002,-23.057,0,-7.308,34.615,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
495,2024-06-22 03:45:00,0.15050000000000002,-23.057,0,-7.308,32.692,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
496,2024-06-22 04:00:00,0.14962,-23.057,0,-7.308,30.769,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
497,2024-06-22 04:15:00,0.14962,-23.057,0,-7.308,28.846,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
498,2024-06-22 04:30:00,0.14962,-23.057,0,-7.308,26.923,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
499,2024-06-22 04:45:00,0.14962,-23.057,0,-7.308,25.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
500,2024-06-22 05:00:00,0.14647,-23.057,0,-7.308,23.077,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
501,2024-06-22 05:15:00,0.14647,-23.057,0,-7.308,21.154,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
502,2024-06-22 05:30:00,0.14647,-23.057,0,-7.308,19.231,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
503,2024-06-22 05:45:00,0.14647,-23.057,0,-7.308,17.308,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
504,2024-06-22 06:00:00,0.16056,-23.057,0,-7.308,15.385,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
505,2024-06-22 06:15:00,0.16056,-23.057,0,-7.308,13.462,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
506,2024-06-22 06:30:00,0.16056,-23.057,0,-7.308,11.538,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
507,2024-06-22 06:45:00,0.16056,-23.057,0,-7.308,9.615,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
508,2024-06-22 07:00:00,0.14889000000000002,-23.057,0,-7.308,7.692,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
509,2024-06-22 07:15:00,0.14889000000000002,-23.057,0,-7.308,5.769,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
510,2024-06-22 07:30:00,0.14889000000000002,-23.057,0,-7.308,3.846,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
511,2024-06-22 07:45:00,0.14889000000000002,-23.057,0,-7.308,1.923,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
512,2024-06-22 08:00:00,0.14492,-1.986,0,1.986,0.0,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2024-06-22 08:15:00,0.14492,-2.019,0,2.019,0.472,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2024-06-22 08:30:00,0.14492,-2.053,0,2.053,0.951,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2024-06-22 08:45:00,0.14492,-2.086,0,2.086,1.439,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,2024-06-22 09:00:00,0.13465,-2.119,0,2.119,1.934,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2024-06-22 09:15:00,0.13465,-2.151,0,2.151,2.438,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2024-06-22 09:30:00,0.13465,-2.183,0,2.183,2.948,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2024-06-22 09:45:00,0.13465,-2.215,0,2.215,3.467,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2024-06-22 10:00:00,0.11254,-2.246,0,2.246,3.993,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2024-06-22 10:15:00,0.11254,-2.277,0,2.277,4.527,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2024-06-22 10:30:00,0.11254,-2.308,0,2.308,5.067,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2024-06-22 10:45:00,0.11254,-2.338,0,2.338,5.615,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2024-06-22 11:00:00,0.10359,-2.368,0,2.368,6.171,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2024-06-22 11:15:00,0.10359,-2.397,0,2.397,6.733,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2024-06-22 11:30:00,0.10359,-2.427,0,2.427,7.303,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2024-06-22 11:45:00,0.10359,-2.455,0,2.455,7.879,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2024-06-22 12:00:00,0.10262,-2.484,0,2.484,8.462,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2024-06-22 12:15:00,0.10262,-2.512,0,2.512,9.052,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2024-06-22 12:30:00,0.10262,-2.54,0,2.54,9.649,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2024-06-22 12:45:00,0.10262,-2.568,0,2.568,10.252,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2024-06-22 13:00:00,0.10003000000000001,-2.595,0,2.595,10.862,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2024-06-22 13:15:00,0.10003000000000001,-2.621,0,2.621,11.478,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2024-06-22 13:30:00,0.10003000000000001,-2.648,0,2.648,12.1,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2024-06-22 13:45:00,0.10003000000000001,-2.674,0,2.674,12.729,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2024-06-22 14:00:00,0.09999000000000001,-2.7,0,2.7,13.365,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,2024-06-22 14:15:00,0.09999000000000001,-2.726,0,2.726,14.006,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2024-06-22 14:30:00,0.09999000000000001,-2.751,0,2.751,14.653,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2024-06-22 14:45:00,0.09999000000000001,-2.776,0,2.776,15.307,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2024-06-22 15:00:00,0.09993,-2.801,0,2.801,15.966,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2024-06-22 15:15:00,0.09993,-2.825,0,2.825,16.631,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2024-06-22 15:30:00,0.09993,-2.849,0,2.849,17.302,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2024-06-22 15:45:00,0.09993,-2.873,0,2.873,17.979,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,2024-06-22 16:00:00,0.10423,-2.896,0,2.896,18.661,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,2024-06-22 16:15:00,0.10423,-2.92,0,2.92,19.349,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,2024-06-22 16:30:00,0.10423,-2.942,0,2.942,20.042,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2024-06-22 16:45:00,0.10423,-2.965,0,2.965,20.741,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2024-06-22 17:00:00,0.14259,-2.987,0,2.987,21.445,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,2024-06-22 17:15:00,0.14259,-3.009,0,3.009,22.155,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,2024-06-22 17:30:00,0.14259,-3.031,0,3.031,22.87,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2024-06-22 17:45:00,0.14259,-3.053,0,3.053,23.59,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2024-06-22 18:00:00,0.18048999999999998,-3.074,0,3.074,24.315,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2024-06-22 18:15:00,0.18048999999999998,-3.095,0,3.095,25.045,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2024-06-22 18:30:00,0.18048999999999998,-3.115,0,3.115,25.78,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2024-06-22 18:45:00,0.18048999999999998,-3.136,0,3.136,26.52,-50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2024-06-22 19:00:00,0.21216000000000002,-3.156,0,-1.488,27.264,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
557,2024-06-22 19:15:00,0.21216000000000002,-3.176,0,-1.468,26.873,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
558,2024-06-22 19:30:00,0.21216000000000002,-3.196,0,-1.448,26.486,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
559,2024-06-22 19:45:00,0.21216000000000002,-3.215,0,-1.429,26.105,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
560,2024-06-22 20:00:00,0.22281,-3.234,0,-1.409,25.729,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
561,2024-06-22 20:15:00,0.22281,-3.254,0,-1.39,25.358,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
562,2024-06-22 20:30:00,0.22281,-3.272,0,-1.372,24.992,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
563,2024-06-22 20:45:00,0.22281,-3.291,0,-1.353,24.631,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
564,2024-06-22 21:00:00,0.22405,-3.309,0,-1.335,24.275,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
565,2024-06-22 21:15:00,0.22405,-3.327,0,-1.317,23.924,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
566,2024-06-22 21:30:00,0.22405,-3.345,0,-1.299,23.578,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
567,2024-06-22 21:45:00,0.22405,-3.363,0,-1.281,23.236,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
568,2024-06-22 22:00:00,0.21017000000000002,-3.38,0,-1.264,22.899,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
569,2024-06-22 22:15:00,0.21017000000000002,-3.398,0,-1.246,22.566,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
570,2024-06-22 22:30:00,0.21017000000000002,-3.415,0,-1.229,22.238,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
571,2024-06-22 22:45:00,0.21017000000000002,-3.432,0,-1.212,21.915,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
572,2024-06-22 23:00:00,0.18977,-3.448,0,-1.196,21.596,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
573,2024-06-22 23:15:00,0.18977,-3.465,0,-1.179,21.281,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
574,2024-06-22 23:30:00,0.18977,-3.481,0,-1.163,20.971,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
575,2024-06-22 23:45:00,0.18977,-3.497,0,-1.147,20.665,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
576,2024-06-23 00:00:00,0.19049,-3.513,0,-1.131,20.363,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
577,2024-06-23 00:15:00,0.19049,-3.529,0,-1.115,20.065,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
578,2024-06-23 00:30:00,0.19049,-3.544,0,-1.1,19.772,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
579,2024-06-23 00:45:00,0.19049,-3.559,0,-1.085,19.482,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
580,2024-06-23 01:00:00,0.17925000000000002,-3.574,0,-1.07,19.197,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
581,2024-06-23 01:15:00,0.17925000000000002,-3.589,0,-1.055,18.915,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
582,2024-06-23 01:30:00,0.17925000000000002,-3.604,0,-1.04,18.638,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
583,2024-06-23 01:45:00,0.17925000000000002,-3.618,0,-1.026,18.364,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
584,2024-06-23 02:00:00,0.17124,-3.633,0,-1.011,18.094,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
