timestep,time,price [EUR/kWh],grid supply [kW],fixed load [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_Tesla Model 3_0 [kW],CS_Tesla Model 3_1 [kW],CS_Tesla Model 3_2 [kW],CS_Tesla Model 3_3 [kW],CS_Tesla Model 3_4 [kW],CS_Tesla Model 3_5 [kW],CS_Tesla Model 3_6 [kW],CS_Tesla Model 3_7 [kW],CS_Tesla Model 3_8 [kW],CS_Tesla Model 3_9 [kW]
154,2024-06-18 14:30:00,0.15704,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2024-06-18 14:45:00,0.15704,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2024-06-18 15:00:00,0.17312,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2024-06-18 15:15:00,0.17312,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2024-06-18 15:30:00,0.17312,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2024-06-18 15:45:00,0.17312,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2024-06-18 16:00:00,0.17624,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2024-06-18 16:15:00,0.17624,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2024-06-18 16:30:00,0.17624,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2024-06-18 16:45:00,0.17624,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2024-06-18 17:00:00,0.19006,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2024-06-18 17:15:00,0.19006,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2024-06-18 17:30:00,0.19006,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2024-06-18 17:45:00,0.19006,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2024-06-18 18:00:00,0.23325,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2024-06-18 18:15:00,0.23325,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2024-06-18 18:30:00,0.23325,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2024-06-18 18:45:00,0.23325,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2024-06-18 19:00:00,0.25819000000000003,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
173,2024-06-18 19:15:00,0.25819000000000003,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
174,2024-06-18 19:30:00,0.25819000000000003,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
175,2024-06-18 19:45:00,0.25819000000000003,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
176,2024-06-18 20:00:00,0.27187,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
177,2024-06-18 20:15:00,0.27187,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
178,2024-06-18 20:30:00,0.27187,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
179,2024-06-18 20:45:00,0.27187,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
180,2024-06-18 21:00:00,0.23447,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
181,2024-06-18 21:15:00,0.23447,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
182,2024-06-18 21:30:00,0.23447,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
183,2024-06-18 21:45:00,0.23447,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
184,2024-06-18 22:00:00,0.2042,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
185,2024-06-18 22:15:00,0.2042,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
186,2024-06-18 22:30:00,0.2042,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
187,2024-06-18 22:45:00,0.2042,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
188,2024-06-18 23:00:00,0.19163,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
189,2024-06-18 23:15:00,0.19163,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
190,2024-06-18 23:30:00,0.19163,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
191,2024-06-18 23:45:00,0.19163,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
192,2024-06-19 00:00:00,0.19995000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
193,2024-06-19 00:15:00,0.19995000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
194,2024-06-19 00:30:00,0.19995000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
195,2024-06-19 00:45:00,0.19995000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
196,2024-06-19 01:00:00,0.19143000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
197,2024-06-19 01:15:00,0.19143000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
198,2024-06-19 01:30:00,0.19143000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
199,2024-06-19 01:45:00,0.19143000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
200,2024-06-19 02:00:00,0.18685000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
201,2024-06-19 02:15:00,0.18685000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
202,2024-06-19 02:30:00,0.18685000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
203,2024-06-19 02:45:00,0.18685000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
204,2024-06-19 03:00:00,0.18578,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
205,2024-06-19 03:15:00,0.18578,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
206,2024-06-19 03:30:00,0.18578,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
207,2024-06-19 03:45:00,0.18578,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
208,2024-06-19 04:00:00,0.18347000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
209,2024-06-19 04:15:00,0.18347000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
210,2024-06-19 04:30:00,0.18347000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
211,2024-06-19 04:45:00,0.18347000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
212,2024-06-19 05:00:00,0.18641000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
213,2024-06-19 05:15:00,0.18641000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
214,2024-06-19 05:30:00,0.18641000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
215,2024-06-19 05:45:00,0.18641000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
216,2024-06-19 06:00:00,0.21255000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
217,2024-06-19 06:15:00,0.21255000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
218,2024-06-19 06:30:00,0.21255000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
219,2024-06-19 06:45:00,0.21255000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
220,2024-06-19 07:00:00,0.21683000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
221,2024-06-19 07:15:00,0.21683000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
222,2024-06-19 07:30:00,0.21683000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
223,2024-06-19 07:45:00,0.21683000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
224,2024-06-19 08:00:00,0.20733000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2024-06-19 08:15:00,0.20733000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2024-06-19 08:30:00,0.20733000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2024-06-19 08:45:00,0.20733000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2024-06-19 09:00:00,0.18631,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2024-06-19 09:15:00,0.18631,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2024-06-19 09:30:00,0.18631,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2024-06-19 09:45:00,0.18631,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2024-06-19 10:00:00,0.1751,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2024-06-19 10:15:00,0.1751,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2024-06-19 10:30:00,0.1751,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2024-06-19 10:45:00,0.1751,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2024-06-19 11:00:00,0.16623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2024-06-19 11:15:00,0.16623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2024-06-19 11:30:00,0.16623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2024-06-19 11:45:00,0.16623,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2024-06-19 12:00:00,0.15803,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2024-06-19 12:15:00,0.15803,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2024-06-19 12:30:00,0.15803,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2024-06-19 12:45:00,0.15803,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2024-06-19 13:00:00,0.13984000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2024-06-19 13:15:00,0.13984000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2024-06-19 13:30:00,0.13984000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2024-06-19 13:45:00,0.13984000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2024-06-19 14:00:00,0.12241,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2024-06-19 14:15:00,0.12241,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2024-06-19 14:30:00,0.12241,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2024-06-19 14:45:00,0.12241,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2024-06-19 15:00:00,0.12356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2024-06-19 15:15:00,0.12356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2024-06-19 15:30:00,0.12356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2024-06-19 15:45:00,0.12356,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2024-06-19 16:00:00,0.15990000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2024-06-19 16:15:00,0.15990000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2024-06-19 16:30:00,0.15990000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2024-06-19 16:45:00,0.15990000000000001,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2024-06-19 17:00:00,0.17,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2024-06-19 17:15:00,0.17,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2024-06-19 17:30:00,0.17,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2024-06-19 17:45:00,0.17,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2024-06-19 18:00:00,0.18844,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2024-06-19 18:15:00,0.18844,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2024-06-19 18:30:00,0.18844,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2024-06-19 18:45:00,0.18844,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2024-06-19 19:00:00,0.20290000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
269,2024-06-19 19:15:00,0.20290000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
270,2024-06-19 19:30:00,0.20290000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
271,2024-06-19 19:45:00,0.20290000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
272,2024-06-19 20:00:00,0.24366000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
273,2024-06-19 20:15:00,0.24366000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
274,2024-06-19 20:30:00,0.24366000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
275,2024-06-19 20:45:00,0.24366000000000002,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
276,2024-06-19 21:00:00,0.21508,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
277,2024-06-19 21:15:00,0.21508,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
278,2024-06-19 21:30:00,0.21508,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
279,2024-06-19 21:45:00,0.21508,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
280,2024-06-19 22:00:00,0.20826,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
281,2024-06-19 22:15:00,0.20826,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
282,2024-06-19 22:30:00,0.20826,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
283,2024-06-19 22:45:00,0.20826,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
284,2024-06-19 23:00:00,0.19321,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
285,2024-06-19 23:15:00,0.19321,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
286,2024-06-19 23:30:00,0.19321,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
287,2024-06-19 23:45:00,0.19321,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
288,2024-06-20 00:00:00,0.18589,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
289,2024-06-20 00:15:00,0.18589,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
290,2024-06-20 00:30:00,0.18589,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
291,2024-06-20 00:45:00,0.18589,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
292,2024-06-20 01:00:00,0.17862,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
293,2024-06-20 01:15:00,0.17862,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
294,2024-06-20 01:30:00,0.17862,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
295,2024-06-20 01:45:00,0.17862,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
296,2024-06-20 02:00:00,0.17887999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
297,2024-06-20 02:15:00,0.17887999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
298,2024-06-20 02:30:00,0.17887999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
299,2024-06-20 02:45:00,0.17887999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
300,2024-06-20 03:00:00,0.17881999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
301,2024-06-20 03:15:00,0.17881999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
302,2024-06-20 03:30:00,0.17881999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
303,2024-06-20 03:45:00,0.17881999999999998,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
304,2024-06-20 04:00:00,0.17862,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
305,2024-06-20 04:15:00,0.17862,-30.364,0,0.0,0.0,-50.0,0,50.0,0,30.364,10,10,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036,3.036
